id,dataset,question,ground_truth_answer,ground_truth_explanation,gemini_model,gemini_parsed_answer,gemini_raw_response,gemini_outcome
432ce240-2b6c-47aa-afd7-18bd49806239,medmcqa,Splenomegaly may be a feature of: March 2013,B,"Ans. B i.e. Sickle cell anemia Splenomegaly Splenomegaly refers strictly to spleen enlargement, and is distinct from hyperspineism , which connotes overactive function by a spleen of any size. Splenomegaly and hypersplenism should not be confused. Each may be found separately, or they may coexist. Clinically if a spleen is palpable, it means it is enlarged as it has to undergo enlargement by at least two folds to become palpable. However, the tip of the spleen may be palpable in a newborn baby up to 3 months of age Early sickle cell anemia may present with splenomegaly",models/gemini-2.0-flash,A,A,Incorrect
e6c29c8b-af47-4dd6-8154-663358bed3b8,medmcqa,Gp2b3A inhibitors are all except -,D,"Ans. is 'd' i.e., Prasugrel Glycoproteins lIb / IIIa inhibitorso The platelet glycoprotein mediates platelet aggregation via binding of adhesive proteins such as fibrinogen and Von Willebrand factor.o GP lib / Ilia inhibitors, inhibit platelet aggregation by blocking GPIIb / IlIa.o They are more complete inhibitors than either aspirin or clopidogrel / ticlopidinejj because they inhibit final pathway in platelet aggregation (whether it is mediated by ADP or TXA2), while aspirin blocks only TXA2 pathway and clopidogrel blocks only ADP pathway,o Drugs are -o In addition to inhibiting Gp lib / Ilia receptor, abciximab also inhibits ay(33 receptor (which binds vitronectin) and amb2 (a leukocyte integerin). This action is responsible for anti-inflammatory and antiproliferative properties of abciximab.",models/gemini-2.0-flash,D,D,Correct
81b24099-1d53-4130-ac61-72364a99d53f,medmcqa,True of case control studies -,B,,models/gemini-2.0-flash,B,B,Correct
c08137c8-34c0-4f03-9b07-227dfeb8ec8e,medmcqa,"All of the following could include the mechanism or function of oxigenases, EXCEPT:",D,"Carboxylation is a function of carboxylase enzymes which belong to the class of 'Ligases'. It is not a function of oxygenase enzymes. Monoxygenases incorporate one atom of oxygen and play an impoant role in hydroxylation of steroids. Dioxygenases incorporate 2 atoms of oxygen into the substrate. Ref: Harper's Illustrated Biochemistry 27th Edition, Page 96, 97; Enzyme Assays: High-Throughput Screening, Genetic Selection and Fingerprinting edited by Jean-Louis Reymond, 2006, Page 85.",models/gemini-2.0-flash,D,D,Correct
95a23ec3-c2d6-40f4-890f-bece76c568cd,medmcqa,"According to recent SC judgment, doctor can be charged for medical negligence under 304-A, only if: AIIMS 12",D,Ans. Gross negligence,models/gemini-2.0-flash,D,D,Correct
3c3ba303-b196-45de-8ced-6c888c9e0d4e,medmcqa,Which of the following is very difficult to induce antibody -,A,"An antigen is any substance that causes an immune system to produce antibodies against it. Antigens are usually peptides, polysaccharides or lipids. In general, molecules other than peptides (saccharides and lipids) qualify as antigens but not as immunogens since they cannot elicit an immune response on their own. Ref: Ananthanarayan & Panikers textbook of microbiology 9th edition pg:88",models/gemini-2.0-flash,A,A,Correct
452b1926-6027-40a1-a934-6d58f2a8caed,medmcqa,Prevalence is a:,C,"Tools of measurement in epidemics: - Rate = x 1000/ 10000/ 100000 ; a is pa of b - Ratio = a/b ; a is not a pa of b - Propoion = x 100 = % ; a is pa of b Prevalence = No. of all current cases of a disease at a time /Estimated total population at that time X 100 Hence, Prevalence is a propoion (Prevalence is NOT a Ratio): Numerator is a pa of denominator & is always expressed in percentage. Incidence is rate.",models/gemini-2.0-flash,C,C,Correct
9531838e-9009-47d8-8d6e-3880fab47804,medmcqa,S2 is best appreciated in -,A,"Ans. is 'a' i.e., 3rd left intercostal space o Best areas to auscultate for both components of the second heart sound (A2 and P2) are either the left sternal border at the level of second intercostal space (Pulmonic area) or the left sternal border at the level of third intercostal space (Erb s point).",models/gemini-2.0-flash,B,B,Incorrect
764ad788-556b-49cd-b976-c93086492894,medmcqa,Position of limb in posterior dislocation of hip -,B,"Ans. is 'b' i.e., Flexion, adduction & internal rotation Hip conditionDeformitySynovitisArthritisPosterior dislocationAnterior dislocationFemoral neck fractureIntertrochantric fractureFlexion, abduction, external rotation, apparent lengtheningFlexion, adduction, internal rotation, true shorteningFlexion, adduction, internal rotation, apparent & true shorteningFlexion, abduction, external rotation, true lengtheningExternal rotation, later adduction & flexionMarked external rotation, later adduction & flexion",models/gemini-2.0-flash,B,B,Correct
52e6dc81-fb25-495d-b941-543e03158f7c,medmcqa,Drug causing malignant hyperthermia:(Asked twice in the exam),B,"Ans. b. SuxamethoniumSuxamethonium is the drug most commonly responsible for causing malignant hyperthermia.'Drugs causing malignant hyperthermia are- succinylcholine (most common cause), halothane (MC inhalational agent), iso/des/sevo/methoxy- fluranes, lignocaine, TCA, MAO inhibitors and phenothiazines.''Thiopentone and pancuronium are protective drugs for malignant hyperthermia, as these raise the triggering threshold.''In malignant hyperthermia susceptible patients, safe anesthetics are N2O, Non-depolarizing muscle relaxants (atracurium), opiates, tranquilizers, etomidate, barbiturates (thiopentone) and propofol.'Malignant Hyperthermia* Autosomal dominant genetic disorder of skeletal muscle* Occurs in susceptible individuals due to exposure to some triggering agents, typically Suxamethonium or volatile agents, which cause an abnormal increase in intracellular calcium.* It is caused by dysregulation of excitation-contraction coupling in skeletal muscle.Triggering Agents:* Succinylcholine (most common cause)* Halothane (MC inhalational agent)* Halogenated Anesthesia:- Fluranes: Isoflurane, desflurane, sevoflurane. methoxy-flurane- Ether- Cyclopropane* Lignocaine* TCA* MAO inhibitors* PhenothiazinesClinical Features:* Rise in end tidal CO2 (1st sign)* Masseter muscle rigidity (MMR) and tachycardia are earliest sign* Hypermetabolic features, metabolic acidosis, fever, hyperthermia* Sympathetic over activity: Tachycardia, arrhythmia, unstable BP. initial hypertension* Muscle damage: Masseter muscle spasm, generalized rigidity, hyperkalemiaTretment:* Triggering agent must be stopped and hyperventilate with 100% oxygen* The mainstay of therapy is immediate administration of IV dantrolene.* Dantrolene is the only drug effective in reversing the symptoms and preventing the episode.",models/gemini-2.0-flash,B,B,Correct
91d73a6d-7f5b-44bb-b0ac-477ea9338efb,medmcqa,Household insectiside used for malaria-,A,"Ans. is 'a' i.e., Malathion* Insectisides used for control of malaria are-i) Residual sprapy-# In residual spray, spraying of houses with residual insectisides is done. Residual insectisides remains active over extended periods i.e., they have residual action even after the time of spray.# Commonly used residual insectisides are - Malathion, DDT, Lindane, propoxure (OMS-33).ToxicantDosage in g/m2Average duration of effectiveness (months)DDT1 to 26 to 12Lindane0-53Malathion23OMS-3323ii) Space spray# Space sprays are those where the insecticidal formation is sprayed into the atmosphere in the form of a mist or fog to kill insect. Action is short lived and temporary since there is no residual action.# The most commonly used space spray insecticide is Pyrethrum.# New equipment has been developed to use residual insectiside as space spray by ultra low volume (ULV) technique. Malathions and fenthion are most commonly used.",models/gemini-2.0-flash,D,D,Incorrect
d9f648af-a752-4368-999d-05e13c345ce0,medmcqa,False about obstructive jaundice,A,"Obstructive jaundice Most common surgical cause of obstructive jaundice is CBD stones Characterized by dark urine, pale coloured stools, icterus and Pruritus Presence of urobilinogen in urine rules out obstructive jaundice USG is the best test to differentiate medical from surgical jaundice Unconjugated bilirubin is normal Ref: Harrison's 19th edition Pg no : 1998",models/gemini-2.0-flash,A,A,Correct
0e3852f0-45a6-493c-96d5-aefe1e0fa769,medmcqa,All of the following structure lies outside the cavernous sinus except,D,"structures outside the sinus: 1. Superiorly: optic tract, optic chiasma, olfactory tract, internal carotid aery and anterior perforated substance. 2.inferiorly: foramen lacerum and the junction of the body and greater wing of the sphenoid bone 3.medically: hypophysis cerebri and sphenoidal air sinus 4.laterally: temporal lobe with uncus 5.below laterally: mandibular nerve 6.anteriorly: superior orbital fissure and apex of the orbit 7.posteriorly: apex of the petrous temporal and the crus cerebri of the midbrain Ref BDC volume 3:sixth edition pg 193",models/gemini-2.0-flash,B,B,Incorrect
1d4ccb9d-1924-4aa6-b07c-0ed46fe31c20,medmcqa,Which of the following is the best procedure done for intrapaum fetal monitoring:,C,"Electrical Fetal hea monitoring is useful as: (1) Provides accurate information, (2) Helpful in diagnosing fetal distress, (3) Directs about intervention to prevent fetal death or morbidity, (4) It is superior to intermittent monitoring methods.",models/gemini-2.0-flash,C,C,Correct
236d1eb1-f2e1-43b0-90f3-f88deff358cb,medmcqa,"Which of the following is measured by the device, Bellow's spirometer?",D,"The spirometer is a simple device for measuring gas volumes. The frequently used water spirometer, rolling seal spirometer and bellows spirometer. The last two are not water-filled and are more poable. The VT, IRV, ERV, IC, and VC can all be measured with a spirometer (as can the forced expiratory volume in 1 second , forced vital capacity , and forced expiratory flow ). The RV, the FRC, and the TLC, however, cannot be determined with a spirometer because the subject cannot exhale all the gas in the lungs. The lung volumes not measurable with spirometry can be determined by the nitrogen-washout technique, by the helium-dilution technique, and by body plethysmography. The FRC is usually determined, and RV (which is equal to FRC minus ERV) and the TLC (which is equal to VC plus RV) are then calculated from volumes obtained by spirometry. Ref: Levitzky M.G. (2007). Chapter 3. Alveolar Ventilation. In M.G. Levitzky (Ed), Pulmonary Physiology, 7e.",models/gemini-2.0-flash,D,D,Correct
a2630da3-17a1-4149-b424-4b04b2c42f1c,medmcqa,Which of the following is a newly emerging food poisoning organism,A,"Ans: a (Salmonella typhimurium) Ref: Ananathanarayan,7th ed, p. 303Of the above given, S. typhimurium causes food poisoningSalmonella gastroenteritisS. typhimurium is the most common cause of food poisoning due to salmonella species.Incubation period--6-24 hrsFood poisoning is never caused by S. typhi. Source of transmission: poultry, meat, milk and milk products.C/F-nausea, vomiting, diarrhoea, abdominal cramps, fever.Blood culture is usually negativeNoteS. aureus is the most common cause of food poisoning in the westIP and clinical features of various bacteria causing food poisoiningIncubation period Organism responsible 1- hrs S. aureus-nausea, vomiting, diarrheaB. cereus-nausea, vomiting 8-16 hrs C. perfringes-abdominal cramps, diarrhoea (vomiting rare)B. cereus-abdominal cramps, diarrhoea, vomiting > 16 hrs Vibrio cholera-watery diarrhoeaETEC-watery diarrhoeaEHEC-bloody diarrhoeaSalmonella species-inflammatory diarrhoeaCamphylobacter jej uni-inflammatory diarrhoeaShigella species- dysentryV. parahaemolyticus-dysentry",models/gemini-2.0-flash,B,B,Incorrect
f94f9f8f-fb28-44f0-9381-3dca473e305d,medmcqa,Atherosclerosis initiation by fibroblast plaque is mediated by injury to ?,D,"Ans. is 'd' i.e., Endothelium The most acceptable hypothesis for the pathogenesis of atherosclerosis is ""the response to injury hypothesis"". According to this hypothesis, atherosclerosis is a chronic inflammatory response of the aerial wall initiated by injury to endothelium. Pathogenesis of atherosclerosis Following stages occurs in the pathogenesis of Atherosclerosis: Endothelial injury Earliest stages of the development of atherosclerosis are mediated by the inflammatory cascade. Inflammation mediated injury to endothelium is the cornestone in the development of atherosclerosis. After injury, endothelium is activated and there is increased expression of adhesion molecule-VCAM-1 and there is increased permeability to endothelium. TNF is the major cytokine to induce this expression. Migration of leukocytes When VCAM-1 is expressed on endothelium, leukocytes adhere to the endothelium. Leukocytes than cross the endothelial barrier and begin to accumulate in subendothelial intimal space. Macrophages engulf LDL cholesterol and form foam cells - formation of earliest lesion, i.e. fatty streak. Macrophages also form oxygen free radicals that cause oxidation of LDL to yield oxidized LDL (modified LDL). Smooth muscle cell migration and proliferation Inflammatory cells in subendothelial intimal space secrete cytokines, mainly PDGF, TGF-ct and FGF which cause migration of smooth muscle cells from media to subendothelial intimal space as well as their proliferation. Maturation of plaque Smooth muscle cells synthesize extracellular matrix (especially collegen) and conve a fatty streak into a mature fibrofatty atheroma, and contribute to the progressive growth of atherosclerotic lesions.",models/gemini-2.0-flash,D,D,Correct
bdf94942-49c0-4d9a-b990-a7bfb7099857,medmcqa,The WBC that is considered “second line of defence” is:,D,"Monocyte is considered as the second line of defence.
 
Phagocytosis by Macrophages.
Macrophages are the end-stage product of monocytes that enter the tissues from the blood. When activated by the immune system, they are much more powerful phagocytes than neutrophils, often capable of phagocytizing as many as 100 bacteria. They also have the ability to engulf much larger particles, even whole RBCs or, occasionally, malarial parasites, whereas neutrophils are not capable of phagocytizing particles much larger than bacteria. Also, after digesting particles, macrophages can extrude the residual products and often survive and function for many more months.
Reference: GUYTON AND HALL TEXTBOOK OF MEDICAL PHYSIOLOGY, THIRTEENTH EDITION(INTERNATIONAL EDITION ) page no 458",models/gemini-2.0-flash,D,D,Correct
cbc8a1b1-532c-490e-a17d-9168083fabae,medmcqa,Mark the true statement regarding use of Lithium in maniac-depressive psychosis?,C,"Lithium Use : Prophylaxis of mania alone, with sedatives in acute mania. Monitoring of S. concentration is significant to know the toxicity of drug S/E of Lithium Lithium use for a long time causes benign and reversible T-wave flattening Seizures Polyuria and compensatory polydipsia Dermatitis, folliculitis, vasculitis Weight gain",models/gemini-2.0-flash,C,C,Correct
2b7ff41e-66e4-467a-97ec-9ea4e5e98cbc,medmcqa,Determination of Pulp vitality by pulse oximeter based on:,A,"Pulse oxymetry-

Based on Beer Lambert law
Utilization of a probe that transmits red (640 mm) and infrared light
Photo detector as a receptor site
Different absorption ability of light by oxygenated and deoxygenated haemoglobin leads to changes in the amount of light differently absorbed by the vascular bed before reaching the photo detector.",models/gemini-2.0-flash,A,A,Correct
c5165fb3-3a59-49ed-9de0-4dbbced2cf08,medmcqa,An Isograft indicates transfer of tissues between -,C,,models/gemini-2.0-flash,C,C,Correct
e197f947-1bdd-4efd-887a-b72faa9441c5,medmcqa,All of the following are causes of congenital blindness Except,C,"Causes of congenital blindness:ToxoplasmosisCongenital cataractsGenetic diseaseCongenital rubellaCongenital glaucomaUsher syndrome(Refer: Nelson's Textbook of Pediatrics, SAE, 1st edition, pg no. 318 - 319)",models/gemini-2.0-flash,D,D,Incorrect
b15c5039-0f3c-4195-8331-35b9632899c7,medmcqa,Hypersecretory glaucoma is seen in –,A,"""In epidemic dropsy, glaucoma is wide angle glaucoma, with normal chamber and angle. Outflow is within normal limits. The queous shows raised level of histamin, prostaglandin and protein suggesting that glaucoma is hypersecretory"". _ Mukherjee",models/gemini-2.0-flash,C,C,Incorrect
01b9f068-4db2-45e5-94b8-19d4f7d290f7,medmcqa,"A 14-year-old girl presents with quadriparesis, facial palsy, winging of scapula and ptosis. There is h/o similar illness in father and brother but less severe. Her CPK level is also raised (500IU/L). She is probably suffering from?",D,"Facial muscle involvement is not seen with Becker and Limb-girdle muscular dystrophy Emery Dreifuss and Becker are XLR disease so can't be present in a girl child. Hence by exclusion the diagnosis is Dx: Scapulo-Faciohumeraldystrophy. Facio-Scapulo-humeral dystrophy Autosomal dominant inheritance and has an onset in childhood or young adulthood. Facial weakness is the initial manifestation-->inability to smile, whistle or fully close the eyes. Weakness of the shoulder girdles-->makes arm elevation difficult. Scapular winging becomes apparent with attempts at abduction and forward movement of the arms. The serum CK level may be normal or mildly elevated. No specific treatment is available, ankle-foot ohoses are helpful for foot-drop.",models/gemini-2.0-flash,D,D,Correct
44e3f7ec-ad90-49bc-9f91-54f959bae81b,medmcqa,Which of the following is true statement regarding human eye,B,"Ans. b (normal rye medium will permit wavelength of 400- 700 ntn) Ref: yanoff 3rd ed p 383, internet sitesCornea and lens act as special filters absorbing the more energetic wavelength of the electromagnetic spectrum that can damage the retina. Cornea absorbs wavelength below 295nm where as lens absorbs strongly in the long U V B (300 - 315) and most of the UV A (315 - 400) wave-lengths. Eye light transmittance is relatively high in the 400nm-700nm range.",models/gemini-2.0-flash,B,B,Correct
6a19df3c-6af0-4673-8e2b-02d86ddc7523,medmcqa,Which of the following muscle is not a hybrid muscle,B,"Extensor digitorum Hybrid muscles are the muscles having more than one nerve supply Pctoralis major: lateral & medial pectoral nerves Brachialis: additional proprioceptive fibres from radial nerve, in addition to its muscular nerve, musculocutaneous nerve. Extensor digitorum is supplied by the posterior interosseous nerve only.",models/gemini-2.0-flash,D,D,Incorrect
161fc4a5-e9fb-44c6-9a4b-2d734cf01ebc,medmcqa,Delayed union of fracture of a bone follo-wing a surgical treatment may be due to,D,D i.e. All,models/gemini-2.0-flash,D,D,Correct
f18b19db-efc0-40d3-accd-5d2dcb3b1879,medmcqa,What is the pressure of inspiration?,A,"Ans: a (Intrapleural) Ref: Ganong,22nd ed,p. 6651The main pressure in lung related to inspiration is intrapleural pressure.Intrapleural pressure.The pressure in the intrapleural space between the lungs and chest wall is intrapleural pressure.Intrapleural pressure changes from -2.5 to -6 mmHg during inspiration. During strong inspiratory effort it may reach up to -30 mmHg.Transpulmonary pressureIt is the difference between alveolar pressure and intrapleural pressure. It is the measure of elastic forces in the lungs.Alveolar pressure or intrapulmonary pressureIt is the pressure inside the lung alveoli. When no air flows the alveolar pressure is considered to be equal to the atmospheric pressure, i.e., 0 cm of water.During inspiration it decreases to -1 cm of water.During expiration it increases to+1 cm of water.",models/gemini-2.0-flash,D,D,Incorrect
cdfbd205-6f98-4cdc-9d76-29c0e9887cef,medmcqa,One standard detion in normal standard curev includes value-,B,Ref:Parks 23rd edition pg 849. 1SD : confidence limit = 68% 2SD : confidence limit = 95% 3SD : confidence limit = 99.7%,models/gemini-2.0-flash,B,B,Correct
d000623f-eba6-4e64-8cc0-3ed932403fce,medmcqa,Foam cells are seen in infection with which virus ?,B,"Ans. is 'b' i.e., EBV EBV encephalomyelitis shows :Abnormal white matter with perivascular infiltrates of inflammatory cells and foam cells.Some myelin is replaced by lipid-filled macrophages and hyperplastic astrocytes.",models/gemini-2.0-flash,D,D,Incorrect
fc374693-12de-4ca4-8854-34bd1a9c686b,medmcqa,"During extraction of the upper first molar, the mesio buccal root is missing and is suspected to have been pushed into the maxillary sinus.
The best position for the patient immediately after the incident is",A,,models/gemini-2.0-flash,A,A,Correct
ffa5b47b-7d02-489f-9bcf-f6753b2be449,medmcqa,Rescue P.C.I is done for which of the following?,C,Option C = Rescue P.C.I. After thrombolysis ST Elevation begin to reduce If ST Elevation persisting in spite of thrombolysis. So it's failure of thrombolysis | within 90 minutes Rescue PCI Types of PCI Primary PCI done for STEMI (Door to device time < 90 minutes). Delayed PCI done for Unstable Angina NSTEMI Rescue PCI Failure of thrombolysis (within 90 minutes).,models/gemini-2.0-flash,C,C,Correct
fefb2a6d-129a-4ebd-9100-fcdb862c98a2,medmcqa,Fever associated with infection,D,"Fever right shifts the oxygen dissociation curve, which allows for a greater release of oxygen to the tissue, making oxygen easily available to neutrophils and monocytes for use in the oxygen-dependent myeloperoxidase system of bactericidal killing. Having more oxygen available to tissue also enhances wound healing. In addition, fever interferes with bacterial and viral replication by providing a hostile environment for incubation. Fever is produced by the release of interleukin-I from macrophages. Interleukin-I, in turn, stimulates the hypothalamus to synthesize prostaglandins, which interact with the thermoregulatory center to produce fever.",models/gemini-2.0-flash,D,D,Correct
8cf45c14-9de1-4f72-a51c-e0ab03cd4518,medmcqa,Last organ to putrefy in females is?,B,"Ans. is 'b' i.e., Uterus Order of putrefactiono Order of appearance of putrefaction from earliest to last is : larynx, trachea > stomach, intestine > spleen, liver > brain, lungs > heart > kidney, bladder > uterus/prostate > bone.o Amongst the soft tissues uterus in female and prostate in malesm are last to undergo putrefaction, as uterus and prostate resist putrefaction. Otherwise bones are last to undergo putrefaction, overall.",models/gemini-2.0-flash,B,B,Correct
567e1d6a-5444-4e1a-b07a-98417b051c28,medmcqa,Hamartomatous lung tissue is?,D,"Ans. (d) Congenital cystic adenomatoid malformation(Ref: Robbins 9th/pg 670; 8th/pg 679)Congenital cystic adenomatoid malformation (CCAM): Hamartomatous Q or dysplastic lung tissue, usually confined to one lobe.",models/gemini-2.0-flash,D,D,Correct
c50f51df-27d7-43e6-9be6-4b89df294edb,medmcqa,Test for diagnosis of pyogenic meningitis is?,C,ANSWER: (C) CSF examinationREF: Harrison 17th ed chapter 376The diagnosis of bacterial meningitis is made by examination of the CSF. The need to obtain neuroimaging studies (CT or MRI) prior to LP requires clinical judgment.A broad-range PCR can detect small numbers of viable and nonviable organisms in CSF and is expected to be useful for making a diagnosis of bacterial meningitis in patients who have been pretreated with oral or parenteral antibiotics and in whom Gram's stain and CSF culture are negative,models/gemini-2.0-flash,C,C,Correct
22c45247-65d6-4168-aa89-428eb6ccf1c3,medmcqa,Causes of thickened gallbladder wall on ultrasound examination are all except:,D,"Ans: D (Kawasaki disease) Ref: Manual of Emergency Critical Care Ultrasound Vicke E Noble. 2nd ed. Pg 156Explanation:Kawasaki disease is associated with hydrops of gallbladder.Gallbladder Wall Thickening A gallbladder wall that is thickened is a sign of inflammation. This is a non-specific finding, and many other pathologic processes, as well as a postprandial gallbladder, can give you falsely elevated measurements.It is important to measure the wall of the anterior gallbladder surface because of the acoustic enhancement artifact mentioned.Because sound waves travel through a fluid-filled structure, no attenuation occurs. Thus, when those sound weaves hit the back of the gallbladder, they will be so strong that they will obscure an accurate picture of the wall thickness.For gallbladder wall thickness, greater than 3 mm is abnormal.Differential for Thickened Gallbladder WallPostprandialRenal failureAscitesHepatitisHypoalbuminemiaHIV/AIDSAdenomyomatosisMultiple myelomaCholecystitisCongestive heart failure",models/gemini-2.0-flash,A,A,Incorrect
0210576a-e7fd-40c4-b51e-acd13de82132,medmcqa,"In caloric test, cold water stimulation causes movement of eye -",B,"Ans. is 'b' i.e., Opposite side [Ref: Dhingra 5th/e p. 48}o Each ear is irrigated twice : once with cold water (70C below the body temperature, i. e. 300C) and then with warm water (70C above the body temperature, i.e. 440C).o Cold water provokes nystagmus towards the opposite ear, while warm water provokes nystagmus towardssame ear (COWS Cold - oppsite, Warm - same).",models/gemini-2.0-flash,B,B,Correct
